2007 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:13745 Phase:FinalResults Generated:2008-09-03T12:43:44 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,205,Chisholm,11521,Bennettswood,17260,KING,Myles,3,N,N,LP,Liberal,903,-1.5
VIC,205,Chisholm,3421,Box Hill,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1004,2.75
VIC,205,Chisholm,3421,Box Hill,17260,KING,Myles,3,N,N,LP,Liberal,583,-2.75
VIC,205,Chisholm,3422,Box Hill Central,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,934,5.93
VIC,205,Chisholm,3422,Box Hill Central,17260,KING,Myles,3,N,N,LP,Liberal,515,-5.93
VIC,205,Chisholm,3423,Box Hill North,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,741,5.53
VIC,205,Chisholm,3423,Box Hill North,17260,KING,Myles,3,N,N,LP,Liberal,478,-5.53
VIC,205,Chisholm,3424,Box Hill South,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,856,5.05
VIC,205,Chisholm,3424,Box Hill South,17260,KING,Myles,3,N,N,LP,Liberal,602,-5.05
VIC,205,Chisholm,3426,Burwood Central,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1076,4.7
VIC,205,Chisholm,3426,Burwood Central,17260,KING,Myles,3,N,N,LP,Liberal,797,-4.7
VIC,205,Chisholm,31777,Chadstone East,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1343,4.64
VIC,205,Chisholm,31777,Chadstone East,17260,KING,Myles,3,N,N,LP,Liberal,646,-4.64
VIC,205,Chisholm,3223,Clayton,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,589,3.19
VIC,205,Chisholm,3223,Clayton,17260,KING,Myles,3,N,N,LP,Liberal,258,-3.19
VIC,205,Chisholm,3224,Clayton East,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,934,7.58
VIC,205,Chisholm,3224,Clayton East,17260,KING,Myles,3,N,N,LP,Liberal,338,-7.58
VIC,205,Chisholm,3225,Clayton North,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,846,6.7
VIC,205,Chisholm,3225,Clayton North,17260,KING,Myles,3,N,N,LP,Liberal,399,-6.7
VIC,205,Chisholm,3429,Elgar Park,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,900,5.65
VIC,205,Chisholm,3429,Elgar Park,17260,KING,Myles,3,N,N,LP,Liberal,897,-5.65
VIC,205,Chisholm,3430,Essex Heights,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1573,4.71
VIC,205,Chisholm,3430,Essex Heights,17260,KING,Myles,3,N,N,LP,Liberal,1337,-4.71
VIC,205,Chisholm,3567,Glendal,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1272,3.14
VIC,205,Chisholm,3567,Glendal,17260,KING,Myles,3,N,N,LP,Liberal,1189,-3.14
VIC,205,Chisholm,3232,Huntingdale,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,478,7.4
VIC,205,Chisholm,3232,Huntingdale,17260,KING,Myles,3,N,N,LP,Liberal,211,-7.4
VIC,205,Chisholm,3435,Kerrimuir,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1360,3.51
VIC,205,Chisholm,3435,Kerrimuir,17260,KING,Myles,3,N,N,LP,Liberal,1031,-3.51
VIC,205,Chisholm,3436,Koonung Heights,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1276,3.11
VIC,205,Chisholm,3436,Koonung Heights,17260,KING,Myles,3,N,N,LP,Liberal,1068,-3.11
VIC,205,Chisholm,32045,Melbourne (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,54,3.86
VIC,205,Chisholm,32045,Melbourne (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,23,-3.86
VIC,205,Chisholm,3438,Mont Albert,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1063,8.04
VIC,205,Chisholm,3438,Mont Albert,17260,KING,Myles,3,N,N,LP,Liberal,963,-8.04
VIC,205,Chisholm,3236,Mount Waverley,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,407,3.67
VIC,205,Chisholm,3236,Mount Waverley,17260,KING,Myles,3,N,N,LP,Liberal,432,-3.67
VIC,205,Chisholm,3439,Mount Waverley South,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,2167,4.57
VIC,205,Chisholm,3439,Mount Waverley South,17260,KING,Myles,3,N,N,LP,Liberal,1920,-4.57
VIC,205,Chisholm,3906,Oakleigh (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,971,5.08
VIC,205,Chisholm,3906,Oakleigh (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,484,-5.08
VIC,205,Chisholm,3239,Oakleigh East,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1724,5.96
VIC,205,Chisholm,3239,Oakleigh East,17260,KING,Myles,3,N,N,LP,Liberal,860,-5.96
VIC,205,Chisholm,3908,Oakleigh North,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,570,4.31
VIC,205,Chisholm,3908,Oakleigh North,17260,KING,Myles,3,N,N,LP,Liberal,397,-4.31
VIC,205,Chisholm,3240,Pinewood (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1060,6.99
VIC,205,Chisholm,3240,Pinewood (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,883,-6.99
VIC,205,Chisholm,31625,Special Hospital Team 1,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,13,26.02
VIC,205,Chisholm,31625,Special Hospital Team 1,17260,KING,Myles,3,N,N,LP,Liberal,11,-26.02
VIC,205,Chisholm,31627,Special Hospital Team 2,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,82,8.37
VIC,205,Chisholm,31627,Special Hospital Team 2,17260,KING,Myles,3,N,N,LP,Liberal,143,-8.37
VIC,205,Chisholm,32034,Special Hospital Team 3,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,37,16.05
VIC,205,Chisholm,32034,Special Hospital Team 3,17260,KING,Myles,3,N,N,LP,Liberal,47,-16.05
VIC,205,Chisholm,33184,Special Hospital Team 4,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,226,9.94
VIC,205,Chisholm,33184,Special Hospital Team 4,17260,KING,Myles,3,N,N,LP,Liberal,365,-9.94
VIC,205,Chisholm,3440,Surrey Hills,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,836,4.4
VIC,205,Chisholm,3440,Surrey Hills,17260,KING,Myles,3,N,N,LP,Liberal,880,-4.4
VIC,205,Chisholm,3241,Sussex Heights,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1245,4.81
VIC,205,Chisholm,3241,Sussex Heights,17260,KING,Myles,3,N,N,LP,Liberal,750,-4.81
VIC,205,Chisholm,3579,Syndal North,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1354,2.96
VIC,205,Chisholm,3579,Syndal North,17260,KING,Myles,3,N,N,LP,Liberal,1227,-2.96
VIC,205,Chisholm,3242,Syndal South,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1095,5.4
VIC,205,Chisholm,3242,Syndal South,17260,KING,Myles,3,N,N,LP,Liberal,1038,-5.4
VIC,205,Chisholm,31982,Tally Ho (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,244,6.55
VIC,205,Chisholm,31982,Tally Ho (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,190,-6.55
VIC,205,Chisholm,3228,The Glen (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,969,7.65
VIC,205,Chisholm,3228,The Glen (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,626,-7.65
VIC,205,Chisholm,3441,Tyne,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,724,9.56
VIC,205,Chisholm,3441,Tyne,17260,KING,Myles,3,N,N,LP,Liberal,439,-9.56
VIC,205,Chisholm,3443,Wattle Park,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,1435,4.87
VIC,205,Chisholm,3443,Wattle Park,17260,KING,Myles,3,N,N,LP,Liberal,1041,-4.87
VIC,205,Chisholm,3444,Waverley North,18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,770,6.72
VIC,205,Chisholm,3444,Waverley North,17260,KING,Myles,3,N,N,LP,Liberal,434,-6.72
VIC,205,Chisholm,3245,Wayburne (Chisholm),18049,BURKE,Anna,2,Y,Y,ALP,Australian Labor Party,371,10.02
VIC,205,Chisholm,3245,Wayburne (Chisholm),17260,KING,Myles,3,N,N,LP,Liberal,298,-10.02
VIC,207,Corangamite,3449,Aireys Inlet,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,391,3.3
VIC,207,Corangamite,3449,Aireys Inlet,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,236,-3.3
VIC,207,Corangamite,3450,Alvie,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,32,4.01
VIC,207,Corangamite,3450,Alvie,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,60,-4.01
VIC,207,Corangamite,3451,Anglesea,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,825,5.42
VIC,207,Corangamite,3451,Anglesea,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,630,-5.42
VIC,207,Corangamite,3452,Apollo Bay,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,710,9.01
VIC,207,Corangamite,3452,Apollo Bay,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,570,-9.01
VIC,207,Corangamite,3454,Bannockburn,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,979,11.9
VIC,207,Corangamite,3454,Bannockburn,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,808,-11.9
VIC,207,Corangamite,3455,Barongarook,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,57,3.06
VIC,207,Corangamite,3455,Barongarook,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,63,-3.06
VIC,207,Corangamite,3457,Barwon Heads,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1059,1.14
VIC,207,Corangamite,3457,Barwon Heads,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,798,-1.14
VIC,207,Corangamite,3458,Beeac,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,133,5.56
VIC,207,Corangamite,3458,Beeac,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,203,-5.56
VIC,207,Corangamite,3462,Bellbrae,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,463,-0.24
VIC,207,Corangamite,3462,Bellbrae,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,371,0.24
VIC,207,Corangamite,3463,Belmont,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,918,4.69
VIC,207,Corangamite,3463,Belmont,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,883,-4.69
VIC,207,Corangamite,3464,Belmont North,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1183,8.66
VIC,207,Corangamite,3464,Belmont North,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,894,-8.66
VIC,207,Corangamite,3465,Birregurra,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,265,2.68
VIC,207,Corangamite,3465,Birregurra,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,304,-2.68
VIC,207,Corangamite,3008,Cape Clear,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,115,-3.18
VIC,207,Corangamite,3008,Cape Clear,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,125,3.18
VIC,207,Corangamite,3466,Carlisle River,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,33,11.48
VIC,207,Corangamite,3466,Carlisle River,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,38,-11.48
VIC,207,Corangamite,3467,Ceres,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,255,8.44
VIC,207,Corangamite,3467,Ceres,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,380,-8.44
VIC,207,Corangamite,3469,Colac,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,768,10.54
VIC,207,Corangamite,3469,Colac,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,811,-10.54
VIC,207,Corangamite,3470,Colac East,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,855,6.09
VIC,207,Corangamite,3470,Colac East,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1120,-6.09
VIC,207,Corangamite,3472,Colac West,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,748,9.83
VIC,207,Corangamite,3472,Colac West,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,884,-9.83
VIC,207,Corangamite,3474,Connewarre,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,112,7.76
VIC,207,Corangamite,3474,Connewarre,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,78,-7.76
VIC,207,Corangamite,3475,Cororooke,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,186,4.29
VIC,207,Corangamite,3475,Cororooke,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,286,-4.29
VIC,207,Corangamite,3476,Cressy,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,28,4.33
VIC,207,Corangamite,3476,Cressy,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,83,-4.33
VIC,207,Corangamite,3477,Deans Marsh,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,151,3.29
VIC,207,Corangamite,3477,Deans Marsh,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,121,-3.29
VIC,207,Corangamite,3019,Dereel,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,170,0.32
VIC,207,Corangamite,3019,Dereel,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,108,-0.32
VIC,207,Corangamite,31771,Drysdale (Corangamite),18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,131,2.59
VIC,207,Corangamite,31771,Drysdale (Corangamite),17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,182,-2.59
VIC,207,Corangamite,3479,Elliminyt,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,631,8.38
VIC,207,Corangamite,3479,Elliminyt,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,887,-8.38
VIC,207,Corangamite,3480,Forrest,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,164,15.87
VIC,207,Corangamite,3480,Forrest,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,94,-15.87
VIC,207,Corangamite,3481,Freshwater Creek,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,85,7.79
VIC,207,Corangamite,3481,Freshwater Creek,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,124,-7.79
VIC,207,Corangamite,34021,Fyansford,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,169,8.94
VIC,207,Corangamite,34021,Fyansford,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,224,-8.94
VIC,207,Corangamite,3483,Gellibrand River,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,134,4.42
VIC,207,Corangamite,3483,Gellibrand River,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,103,-4.42
VIC,207,Corangamite,3487,Grovedale,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1880,8.04
VIC,207,Corangamite,3487,Grovedale,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1564,-8.04
VIC,207,Corangamite,32829,Grovedale East,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1175,10.09
VIC,207,Corangamite,32829,Grovedale East,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1025,-10.09
VIC,207,Corangamite,32828,Highton,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1088,6.32
VIC,207,Corangamite,32828,Highton,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1285,-6.32
VIC,207,Corangamite,3488,Highton North,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1158,8.63
VIC,207,Corangamite,3488,Highton North,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1272,-8.63
VIC,207,Corangamite,3460,Highton South,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1095,7.66
VIC,207,Corangamite,3460,Highton South,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1050,-7.66
VIC,207,Corangamite,46542,Highton West,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,723,2.58
VIC,207,Corangamite,46542,Highton West,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1007,-2.58
VIC,207,Corangamite,3490,Inverleigh,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,320,9.98
VIC,207,Corangamite,3490,Inverleigh,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,325,-9.98
VIC,207,Corangamite,3492,Irrewillipe,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,53,4.15
VIC,207,Corangamite,3492,Irrewillipe,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,128,-4.15
VIC,207,Corangamite,3495,Lavers Hill,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,97,4.27
VIC,207,Corangamite,3495,Lavers Hill,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,77,-4.27
VIC,207,Corangamite,3497,Lethbridge,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,265,0.25
VIC,207,Corangamite,3497,Lethbridge,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,241,-0.25
VIC,207,Corangamite,3034,Linton,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,224,7
VIC,207,Corangamite,3034,Linton,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,150,-7
VIC,207,Corangamite,3498,Lorne,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,388,1.44
VIC,207,Corangamite,3498,Lorne,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,331,-1.44
VIC,207,Corangamite,11885,Mandama,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1661,7.37
VIC,207,Corangamite,11885,Mandama,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1474,-7.37
VIC,207,Corangamite,32040,Melbourne (Corangamite),18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,40,2.05
VIC,207,Corangamite,32040,Melbourne (Corangamite),17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,34,-2.05
VIC,207,Corangamite,3308,Meredith,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,231,11.18
VIC,207,Corangamite,3308,Meredith,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,219,-11.18
VIC,207,Corangamite,3503,Moriac,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,357,9.6
VIC,207,Corangamite,3503,Moriac,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,477,-9.6
VIC,207,Corangamite,3504,Mount Duneed,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,268,2.54
VIC,207,Corangamite,3504,Mount Duneed,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,349,-2.54
VIC,207,Corangamite,3506,Oberon,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,833,5.55
VIC,207,Corangamite,3506,Oberon,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,628,-5.55
VIC,207,Corangamite,3507,Oberon South,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,861,7.96
VIC,207,Corangamite,3507,Oberon South,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,648,-7.96
VIC,207,Corangamite,46544,Ocean Grove Central,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,318,1.36
VIC,207,Corangamite,46544,Ocean Grove Central,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,292,-1.36
VIC,207,Corangamite,3473,Ocean Grove East,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1733,5.13
VIC,207,Corangamite,3473,Ocean Grove East,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1342,-5.13
VIC,207,Corangamite,3508,Ocean Grove West,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1430,6.87
VIC,207,Corangamite,3508,Ocean Grove West,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1078,-6.87
VIC,207,Corangamite,3510,Point Lonsdale,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,757,4.32
VIC,207,Corangamite,3510,Point Lonsdale,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,931,-4.32
VIC,207,Corangamite,3511,Portarlington,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1167,5.61
VIC,207,Corangamite,3511,Portarlington,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1038,-5.61
VIC,207,Corangamite,3512,Queenscliff,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,462,5.68
VIC,207,Corangamite,3512,Queenscliff,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,380,-5.68
VIC,207,Corangamite,3056,Rokewood,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,74,3.47
VIC,207,Corangamite,3056,Rokewood,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,123,-3.47
VIC,207,Corangamite,3513,Shelford,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,44,5.21
VIC,207,Corangamite,3513,Shelford,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,82,-5.21
VIC,207,Corangamite,3063,Smythesdale,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,472,9.09
VIC,207,Corangamite,3063,Smythesdale,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,256,-9.09
VIC,207,Corangamite,31548,Special Hospital Team 1,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,51,-1.34
VIC,207,Corangamite,31548,Special Hospital Team 1,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,99,1.34
VIC,207,Corangamite,32687,Special Hospital Team 2,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,50,-0.42
VIC,207,Corangamite,32687,Special Hospital Team 2,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,95,0.42
VIC,207,Corangamite,36427,Special Hospital Team 3,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,32,-5.31
VIC,207,Corangamite,36427,Special Hospital Team 3,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,76,5.31
VIC,207,Corangamite,3514,St Leonards,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,687,2.94
VIC,207,Corangamite,3514,St Leonards,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,517,-2.94
VIC,207,Corangamite,3517,Teesdale,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,490,8.43
VIC,207,Corangamite,3517,Teesdale,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,296,-8.43
VIC,207,Corangamite,3518,Torquay,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1426,6.09
VIC,207,Corangamite,3518,Torquay,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1157,-6.09
VIC,207,Corangamite,33067,Torquay North,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,1411,3.01
VIC,207,Corangamite,33067,Torquay North,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,1124,-3.01
VIC,207,Corangamite,3519,Wallington,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,337,6.3
VIC,207,Corangamite,3519,Wallington,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,385,-6.3
VIC,207,Corangamite,3520,Warrion,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,49,7.63
VIC,207,Corangamite,3520,Warrion,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,82,-7.63
VIC,207,Corangamite,3523,Winchelsea,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,660,8.12
VIC,207,Corangamite,3523,Winchelsea,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,580,-8.12
VIC,207,Corangamite,3524,Wurdi Boluc,18083,CHEESEMAN,Darren,2,Y,N,ALP,Australian Labor Party,104,8.62
VIC,207,Corangamite,3524,Wurdi Boluc,17275,McARTHUR,Stewart,4,N,Y,LP,Liberal,92,-8.62
VIC,208,Corio,3527,Aberdeen,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,566,0.01
VIC,208,Corio,3527,Aberdeen,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,326,-0.01
VIC,208,Corio,3250,Anakie,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,245,-3.22
VIC,208,Corio,3250,Anakie,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,181,3.22
VIC,208,Corio,3528,Barwon,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,403,-0.71
VIC,208,Corio,3528,Barwon,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,520,0.71
VIC,208,Corio,3529,Batesford,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,69,-1.88
VIC,208,Corio,3529,Batesford,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,79,1.88
VIC,208,Corio,3530,Bell Park,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,1552,-2.69
VIC,208,Corio,3530,Bell Park,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,2432,2.69
VIC,208,Corio,3532,Britannia,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,548,-2.38
VIC,208,Corio,3532,Britannia,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,884,2.38
VIC,208,Corio,3533,Chilwell,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,1350,-0.2
VIC,208,Corio,3533,Chilwell,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,1266,0.2
VIC,208,Corio,3468,Clifton Springs,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,1641,-5.99
VIC,208,Corio,3468,Clifton Springs,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,1932,5.99
VIC,208,Corio,3534,Corio,17262,KAKOUROS,Angelo,5,N,N,LP,Liberal,763,-2.59
VIC,208,Corio,3534,Corio,18033,MARLES,Richard,8,Y,N,ALP,Australian Labor Party,2255,2.59
