2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [12246 8/11/2005 11:07:27 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8333,Prospect,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,8,0.32
TAS,192,Bass,8333,Prospect,14644,FERGUSON,Michael,2,#,LP,Liberal,1069,12.06
TAS,192,Bass,8333,Prospect,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,653,-6.02
TAS,192,Bass,8333,Prospect,15230,BALL,Jeremy,4,,GRN,Australian Greens,60,0.64
TAS,192,Bass,8333,Prospect,14667,BERGMAN,Christine,5,,FFP,Family First,19,1.05
TAS,192,Bass,8333,Prospect,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,7,0.39
TAS,192,Bass,8333,Prospect,999,Informal,Informal,999,,,Informal,71,-0.68
TAS,192,Bass,11665,Prospect Vale,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,8,0.59
TAS,192,Bass,11665,Prospect Vale,14644,FERGUSON,Michael,2,#,LP,Liberal,725,6.88
TAS,192,Bass,11665,Prospect Vale,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,369,-2.75
TAS,192,Bass,11665,Prospect Vale,15230,BALL,Jeremy,4,,GRN,Australian Greens,43,-0.14
TAS,192,Bass,11665,Prospect Vale,14667,BERGMAN,Christine,5,,FFP,Family First,16,1.37
TAS,192,Bass,11665,Prospect Vale,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,3,0.26
TAS,192,Bass,11665,Prospect Vale,999,Informal,Informal,999,,,Informal,36,-0.15
TAS,192,Bass,8334,Ravenswood,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,35,1.28
TAS,192,Bass,8334,Ravenswood,14644,FERGUSON,Michael,2,#,LP,Liberal,670,12.23
TAS,192,Bass,8334,Ravenswood,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,1148,-7.03
TAS,192,Bass,8334,Ravenswood,15230,BALL,Jeremy,4,,GRN,Australian Greens,70,0.7
